STRENGTH TRAINING,North Plano CrossFit,"7202 Bishop Rd, Suite D4, Plano",4.9,(100+)
STRENGTH TRAINING,CrossFit Coppell Central,"612 E Sandy Lake Rd, Suite 180, Coppell",5.0,(29)
STRENGTH TRAINING,Drumba Fitness,"107-B Greenville Ave, Allen",4.9,(34)
DANCE,Jazzercise,"3309 N Central Expy, Plano",4.4,(100+)
STRENGTH TRAINING,CrossFit Katy Trail,"8220 Westchester Dr, Dallas",4.8,(100+)
DANCE,Ruby Room Studio,"839 Exposition Ave, #1, Dallas",4.6,(100+)
YOGA,The Studio at Atlet,"617 N 7th St., Midlothian",5.0,(31)
GYM TIME,Youfit Health Clubs,"1301 E Belt Line Rd, Richardson",4.5,(63)
STRENGTH TRAINING,The Sweat Shop,"202 South Tyler Street, Dallas",4.7,(29)
DANCE,Zensual Dance Fitness,"17062 Preston Rd, Suite 108, Dallas",4.7,(82)
STRENGTH TRAINING,HIIT by LAF,"4540 W Mockingbird Lane, Dallas",5.0,(23)
STRENGTH TRAINING,Aqua Fit of Plano,"1400 Summit Ave, Suite D2, Plano",4.7,(62)
"YOGA, STRENGTH TRAINING",The Link Recreation Center,"6750 Baker Blvd, Richland Hills",4.5,(32)
YOGA,Limber Studio,"9540 Garland Road , Suite C402, Dallas",4.9,(53)
CRYOTHERAPY,Cryo-X,"230 N Main St, Grapevine",4.8,(42)
BARRE,Bliss Body and Barre,"9300 John Hickman Parkway , Suite 204, Frisco",4.9,(49)
"GYM TIME, STRENGTH TRAINING",3Q Fitness CrossFit Garland,"109 S 6th St, Garland",4.9,(16)
STRENGTH TRAINING,Utopia,"11909 Preston Road, Suite #1486, Dallas",4.7,(30)
STRENGTH TRAINING,Bold Fitness Bootcamp,"306 U.S. 377, Suite I, Argyle",4.9,(12)
MARTIAL ARTS,Freddie Poole Martial Arts,"5757 Lovers Ln, Dallas",4.7,(55)
YOGA,Hot Yoga by LAF,"250 W State HWY 121, Coppell",4.5,(27)
PILATES,Park Cities Pilates Center,"5600 West Lovers Lane 204, Dallas",5.0,(23)
PILATES,Core Addiction Pilates,"3737 Atwell St. Suite 209, Dallas",4.5,(39)
GYM TIME,LA Fitness,"5080 MAIN ST, Frisco",4.8,(24)
SPORTS RECOVERY,Element Health & Wellness,"4225 Office Parkway , Ste. 102, Dallas",5.0,(19)
STRENGTH TRAINING,CrossFit Templum,"2425 W Parker Rd, Building #6D, Carrollton",5.0,(13)
STRENGTH TRAINING,Lift House,"6015 Berkshire Lane, Dallas",4.9,(17)
STRENGTH TRAINING,Summit Climbing Gym,"1040 Mustang Dr, Grapevine",4.5,(100+)
MEDITATION,Formula Wellness Center,"4342 Lovers Lane, Dallas",4.4,(10)
"YOGA, PILATES, …",Crunch,"3854 Belt Line Road, Addison",4.6,(28)
STRENGTH TRAINING,CrossFit North Mesquite,"1331 Hwy 80, Suite 10, Mesquite",4.7,(11)
GYM TIME,LA Fitness,"4540 W Mockingbird Lane, Dallas",4.3,(30)
"STRENGTH TRAINING, BOXING",Tapout Fitness,"2717 East Southlake Boulevard, Southlake",4.6,(23)
GYM TIME,Extreme Studio Performance,"4435 McEwen Road, Dallas",5.0,(15)
BOXING,UFC Gym,"9155 Boulevard 26, Suite 270, North Richland Hills",4.4,(19)
STRENGTH TRAINING,STX Athletics & Barbell Club,"6529 Industrial Dr, Sachse",4.9,(16)
"GYM TIME, STRENGTH TRAINING",Anytime Fitness,"904-908 Audelia Road, Richardson",4.7,(16)
STRENGTH TRAINING,DexaFit,"4222 Trinity Mills Rd , Suite 285, Dallas",4.3,(44)
DANCE,Vive By Design,"2704 W Park Row Dr, Pantego",4.5,(18)
STRENGTH TRAINING,Results Fitness For Women,"2135 Ridge Rd, Rockwall",4.8,(30)
YOGA,Crescent Yoga Studio,"306 W Ave F, Midlothian",4.6,(16)
"GYM TIME, STRENGTH TRAINING",Anytime Fitness,"8480 State Highway 121 #102, McKinney",5.0,(6)
STRENGTH TRAINING,Peak Zone Fitness,"10531 East Northwest Highway, Dallas",4.6,(13)
